page no.,title,url,details,post date
4,b'\xe5\x85\xa8\xe5\x9c\x8b\xe9\xa6\x96\xe5\xae\xb6\xe7\x84\xa1\xe4\xba\xba\xe9\x8a\x80\xe8\xa1\x8c\xe4\xb8\x8a\xe6\xb5\xb7\xe9\x96\x8b\xe5\xbc\xb5',http://startupbeat.hkej.com/?p=57729,b'\xe4\xb8\xad\xe5\x9c\x8b\xe5\xbb\xba\xe8\xa8\xad\xe9\x8a\x80\xe8\xa1\x8c\xe4\xb8\x8a\xe6\xb5\xb7\xe5\xb8\x82\xe5\x88\x86\xe8\xa1\x8c\xe7\x9a\x84\xe6\x99\xba\xe8\x83\xbd\xe5\x8c\x96\xe7\x84\xa1\xe4\xba\xba\xe6\x8e\xa5\xe5\xbe\x85\xe3\x80\x81\xe6\x9c\x8d\xe5\x8b\x99\xe7\x9a\x84\xe9\x8a\x80\xe8\xa1\x8c\xe6\x98\xa8\xe6\x97\xa5\xe4\xba\xae\xe7\x9b\xb8\xe4\xb8\x8a\xe6\xb5\xb7\xe4\xb9\x9d\xe6\xb1\x9f\xe8\xb7\xaf\xef\xbc\x8c\xe9\x8a\x80\xe8\xa1\x8c\xe9\x80\x9a\xe9\x81\x8e\xe9\x81\x8b\xe7\x94\xa8\xe7\x94\x9f\xe7\x89\xa9\xe8\xad\x98\xe5\x88\xa5\xe3\x80\x81\xe8\xaa\x9e\xe9\x9f\xb3\xe8\xad\x98\xe5\x88\xa5\xe3\x80\x81\xe6\x95\xb8\xe6\x93\x9a\xe5\xba\xab\xe8\xa8\x88\xe7\xae\x97\xe7\xad\x89\xe6\x9c\x80\xe6\x96\xb0\xe9\x87\x91\xe8\x9e\x8d\xe6\x99\xba\xe8\x83\xbd\xe7\xa7\x91\xe6\x8a\x80\xe6\x88\x90\xe6\x9e\x9c\xef\xbc\x8c\xe6\x95\xb4\xe5\x90\x88\xe4\xb8\xa6\xe8\x9e\x8d\xe5\x85\xa5\xe6\xa9\x9f\xe6\xa2\xb0\xe4\xba\xba\xe3\x80\x81VR\xe3\x80\x81AR\xe3\x80\x81\xe4\xba\xba\xe8\x87\x89\xe8\xad\x98\xe5\x88\xa5\xef\xbc\x8c\xe8\xaa\x9e\xe9\x9f\xb3\xe5\xb0\x8e\xe8\x88\xaa\xef\xbc\x8c\xe5\x85\xa8\xe6\x81\xaf\xe6\x8a\x95\xe5\xbd\xb1\xe7\xad\x89\xe7\xa7\x91\xe6\x8a\x80\xe5\x85\x83\xe7\xb4\xa0\xef\xbc\x8c\xe7\x82\xba\xe5\xae\xa2\xe6\x88\xb6\xe5\x91\x88\xe7\x8f\xbe\xe5\x85\xa8\xe8\x87\xaa\xe5\x8a\xa9\xe6\x99\xba\xe8\x83\xbd\xe6\x9c\x8d\xe5\x8b\x99\xe5\xb9\xb3\xe5\x8f\xb0\xe3\x80\x82',"b'Posted April 10, 2018'"
4,b'\xe9\xa6\x96\xe9\x9a\xbb\xe6\xb8\xaf\xe7\x94\xa2\xe5\x8a\xa0\xe5\xaf\x86\xe5\xb9\xa3\xe9\xbb\x9e\xe8\xae\x9a\xe6\x88\x90\xe9\x87\x91 \xe5\x89\xb5\xe8\xbe\xa6\xe4\xba\xba\xe5\x86\x80\xe6\x94\xb9\xe7\xb6\xb2\xe7\xb5\xa1\xe6\xad\xaa\xe9\xa2\xa8',http://startupbeat.hkej.com/?p=57661,b'\xe4\xba\x92\xe8\x81\xaf\xe7\xb6\xb2\xe5\xb7\xa8\xe9\xa0\xad\xe6\xad\xa3\xe8\xb5\xb0\xe5\x90\x91\xe5\xb0\x81\xe9\x96\x89\xef\xbc\x8c\xe9\xab\x98\xe9\x87\x8d\xe5\xbb\xba\xe8\xaa\x8d\xe7\x82\xba\xef\xbc\x8c\xe5\x8e\xbb\xe4\xb8\xad\xe5\xbf\x83\xe5\x8c\x96\xe7\x9a\x84\xe5\x8d\x80\xe5\xa1\x8a\xe9\x8f\x88\xe5\x8f\x8a\xe5\x8a\xa0\xe5\xaf\x86\xe8\xb2\xa8\xe5\xb9\xa3\xef\xbc\x8c\xe6\xad\xa3\xe6\x98\xaf\xe6\x92\xa5\xe4\xba\x82\xe5\x8f\x8d\xe6\xad\xa3\xe7\x9a\x84\xe9\x9b\xa3\xe5\xbe\x97\xe5\xa5\x91\xe6\xa9\x9f\xef\xbc\x8c\xe6\x96\xbc\xe6\x98\xaf\xe5\x89\xb5\xe8\xbe\xa6\xe9\xa6\x96\xe9\x9a\xbb\xe6\xb8\xaf\xe7\x94\xa2\xe5\x8a\xa0\xe5\xaf\x86\xe8\xb2\xa8\xe5\xb9\xa3LikeCoin\xef\xbc\x8c\xe6\x8a\x8a\xe8\xae\x80\xe8\x80\x85\xe7\x9a\x84\xe8\xae\x9a\xe5\xa5\xbd\xef\xbc\x88Like\xef\xbc\x89\xe8\xbd\x89\xe7\x82\xba\xe5\x85\xa7\xe5\xae\xb9\xe5\x89\xb5\xe4\xbd\x9c\xe8\x80\x85\xe7\x9a\x84\xe5\xaf\xa6\xe8\xb3\xaa\xe6\x94\xb6\xe7\x9b\x8a\xe3\x80\x82',"b'Posted April 9, 2018'"
4,b'AI\xe7\x90\x86\xe8\xb2\xa1\xe7\xa8\x8b\xe5\xbc\x8f\xe6\x94\xbb\xe5\x8d\x83\xe7\xa6\xa7\xe6\x97\x8f \xe9\x87\x8e\xe6\x9d\x912\xe5\x84\x84\xe6\xb3\xa8\xe8\xb3\x878 Securities',http://startupbeat.hkej.com/?p=57508,b'\xe6\x9c\xac\xe5\x9c\xb0\xe9\x87\x91\xe8\x9e\x8d\xe7\xa7\x91\xe6\x8a\x80\xe5\x88\x9d\xe5\x89\xb58 Securities\xe5\xae\xa3\xe5\xb8\x83\xe7\x8d\xb2\xe5\xbe\x97C\xe8\xbc\xaa\xe8\x9e\x8d\xe8\xb3\x872500\xe8\x90\xac\xe7\xbe\x8e\xe5\x85\x83\xef\xbc\x88\xe7\xb4\x841.95\xe5\x84\x84\xe6\xb8\xaf\xe5\x85\x83\xef\xbc\x89\xef\xbc\x8c\xe6\x8a\x95\xe8\xb3\x87\xe8\x80\x85\xe7\x82\xba\xe9\x87\x8e\xe6\x9d\x91\xe8\xb3\x87\xe7\x94\xa2\xe7\xae\xa1\xe7\x90\x86\xe3\x80\x82\xe9\x80\x99\xe7\xad\x86\xe8\xb3\x87\xe9\x87\x91\xe5\xb0\x87\xe7\x94\xa8\xe6\x96\xbc\xe7\xa0\x94\xe7\x99\xbc\xe6\x96\xb0\xe7\x94\xa2\xe5\x93\x81\xef\xbc\x8c\xe6\x9c\xaa\xe4\xbe\x86\xe5\xb0\x87\xe6\x93\xb4\xe5\xa4\xa7\xe8\xbb\x9f\xe4\xbb\xb6\xe9\x96\x8b\xe7\x99\xbc\xe5\x9c\x98\xe9\x9a\x8a\xef\xbc\x8c\xe4\xbb\xa5\xe5\x8f\x8a\xe5\x8a\xa0\xe5\xbf\xab\xe5\xae\xa2\xe6\x88\xb6\xe7\x9a\x84\xe5\xa2\x9e\xe9\x95\xb7\xe9\x80\x9f\xe5\xba\xa6\xe3\x80\x82\r\n\r\n',"b'Posted April 4, 2018'"
4,b'\xe8\x8a\xb1\xe6\x97\x97\xe9\x96\x8b\xe6\x94\xbeAPI\xe9\xa0\xad\xe7\x82\xae\xe8\x88\x87\xe6\xb8\xaf\xe8\xa6\x96\xe7\xb6\xb2\xe8\xb3\xbc\xe5\x90\x88\xe4\xbd\x9c',http://startupbeat.hkej.com/?p=57476,b'\xe8\x8a\xb1\xe6\x97\x97\xe9\x8a\x80\xe8\xa1\x8c\xe5\x8e\xbb\xe5\xb9\xb43\xe6\x9c\x88\xe5\xae\xa3\xe5\xb8\x83\xe9\x96\x8b\xe6\x94\xbe30\xe5\x80\x8b\xe6\x87\x89\xe7\x94\xa8\xe7\xa8\x8b\xe5\xbc\x8f\xe4\xbb\x8b\xe9\x9d\xa2\xef\xbc\x88API\xef\xbc\x89\xe5\xbe\x8c\xef\xbc\x8c\xe5\xae\xa3\xe5\xb8\x83\xe8\x88\x87\xe9\xa6\x99\xe6\xb8\xaf\xe9\x9b\xbb\xe8\xa6\x96\xef\xbc\x8801137\xef\xbc\x89\xe6\x97\x97\xe4\xb8\x8b\xe7\xb6\xb2\xe8\xb3\xbc\xe5\xb9\xb3\xe5\x8f\xb0HKTVmall\xe5\x90\x88\xe4\xbd\x9c\xe7\x9a\x84\xe9\xa6\x96\xe5\x80\x8b\xe5\x95\x86\xe6\xa5\xad\xe9\xa0\x85\xe7\x9b\xae\xe3\x80\x82\xe8\x8a\xb1\xe6\x97\x97\xe9\x8a\x80\xe8\xa1\x8c\xe9\xa6\x99\xe6\xb8\xaf\xe5\x8d\x80\xe7\xb8\xbd\xe7\xb6\x93\xe7\x90\x86\xe4\xbc\x8d\xe7\x87\x95\xe5\x84\x80\xe8\xa1\xa8\xe7\xa4\xba\xef\xbc\x8c5\xe6\x9c\x88\xe5\xb0\x87\xe5\x86\x8d\xe5\xae\xa3\xe5\xb8\x834\xe8\x87\xb35\xe5\x80\x8b\xe5\x95\x86\xe6\xa5\xad\xe5\x90\x88\xe4\xbd\x9c\xe9\xa0\x85\xe7\x9b\xae\xef\xbc\x8c\xe5\x8c\x85\xe6\x8b\xac\xe5\x85\xac\xe7\x94\xa8\xe4\xba\x8b\xe6\xa5\xad\xe3\x80\x81\xe6\x94\xaf\xe4\xbb\x98\xe6\xb8\xa0\xe9\x81\x93\xe3\x80\x81\xe9\x9b\xbb\xe5\xad\x90\xe5\x95\x86\xe8\xb2\xbf\xe7\xad\x89\xe3\x80\x82',"b'Posted April 3, 2018'"
4,b'Circle\xe6\x94\xbb\xe6\xb8\xaf\xe6\x90\xb6\xe8\x99\x9b\xe5\xb9\xa3\xe5\xa4\xa7\xe5\xae\xa2 \xe7\x9c\x8b\xe5\xa5\xbd\xe4\xb8\xad\xe5\x9c\x8b\xe6\x88\x90\xe6\x95\xb8\xe7\xa2\xbc\xe7\xb6\x93\xe6\xbf\x9f\xe9\xbe\x8d\xe9\xa0\xad',http://startupbeat.hkej.com/?p=57457,b'\xe4\xbe\x86\xe8\x87\xaa\xe7\xbe\x8e\xe5\x9c\x8b\xe7\x9a\x84\xe5\x8a\xa0\xe5\xaf\x86\xe8\xb2\xa8\xe5\xb9\xa3\xe4\xba\xa4\xe6\x98\x93\xe6\x8a\x80\xe8\xa1\x93\xe5\x85\xac\xe5\x8f\xb8Circle\xe8\xbf\x91\xe6\x97\xa5\xe9\x80\xb2\xe8\xbb\x8d\xe4\xba\x9e\xe6\xb4\xb2\xe5\xb8\x82\xe5\xa0\xb4\xef\xbc\x8c\xe5\x85\xb6\xe5\x89\xb5\xe8\xbe\xa6\xe4\xba\xba\xe3\x80\x81\xe4\xb8\xbb\xe5\xb8\xad\xe5\x85\xbc\xe8\xa1\x8c\xe6\x94\xbf\xe7\xb8\xbd\xe8\xa3\x81Jeremy Allaire\xe8\xa1\xa8\xe7\xa4\xba\xef\xbc\x8c\xe6\x9c\x9f\xe6\x9c\x9b\xe7\x88\xad\xe5\x8f\x96\xe9\x81\x8e\xe7\x99\xbe\xe9\x96\x93\xe5\xa4\xa7\xe5\x9e\x8b\xe6\x8a\x95\xe8\xb3\x87\xe6\xa9\x9f\xe6\xa7\x8b\xe9\x80\x8f\xe9\x81\x8eCircle Trade\xe8\xb2\xb7\xe8\xb3\xa3\xe5\x8a\xa0\xe5\xaf\x86\xe8\xb2\xa8\xe5\xb9\xa3\xe3\x80\x82',"b'Posted April 3, 2018'"
4,b'\xe5\x85\xab\xe9\x81\x94\xe9\x80\x9a\xe5\x95\x86\xe7\x94\xa8\xe7\xa8\x8b\xe5\xbc\x8f\xe6\x94\xaf\xe6\x8f\xb4NFC',http://startupbeat.hkej.com/?p=57386,b'\xe5\x85\xab\xe9\x81\x94\xe9\x80\x9a\xe6\x98\xa8\xe6\x97\xa5\xe6\x8e\xa8\xe5\x87\xba\xe5\x8d\x87\xe7\xb4\x9a\xe7\x89\x88\xe5\x95\x86\xe7\x94\xa8\xe5\x85\xab\xe9\x81\x94\xe9\x80\x9aApp\xef\xbc\x8c\xe5\x95\x86\xe6\x88\xb6\xe5\x8f\xaa\xe8\xa6\x81\xe7\x94\xa8\xe5\x85\xb7\xe5\x82\x99NFC\xe5\x8a\x9f\xe8\x83\xbd\xe7\x9a\x84\xe6\xb5\x81\xe5\x8b\x95\xe8\xa3\x9d\xe7\xbd\xae\xef\xbc\x8c\xe4\xbe\xbf\xe5\x8f\xaf\xe4\xbd\x9c\xe5\x85\xab\xe9\x81\x94\xe9\x80\x9a\xe8\xae\x80\xe5\x8d\xa1\xe5\x99\xa8\xe3\x80\x82\xe5\xae\xa2\xe6\x88\xb6\xe5\x8f\xaa\xe9\x9c\x80\xe4\xbb\xa5\xe5\x85\xab\xe9\x81\x94\xe9\x80\x9a\xe5\x8d\xa1\xe6\x88\x96Samsung Pay Smart Octopus\xe6\x8b\x8d\xe5\x90\x91\xe5\x95\x86\xe6\x88\xb6\xe7\x9a\x84NFC\xe8\xa3\x9d\xe7\xbd\xae\xef\xbc\x8c\xe5\x8d\xb3\xe5\x8f\xaf\xe5\xae\x8c\xe6\x88\x90\xe4\xbb\x98\xe6\xac\xbe\xef\xbc\x8c\xe4\xbb\x98\xe6\xac\xbe\xe4\xb8\x8d\xe5\x86\x8d\xe5\xb1\x80\xe9\x99\x90\xe6\x96\xbc\xe7\xb5\x82\xe7\xab\xaf\xe6\xa9\x9f\xe3\x80\x82',"b'Posted March 29, 2018'"
4,b'\xe6\x8b\x8d\xe4\xbd\x8f\xe8\xb3\x9e\xe5\xa4\xa5\xe9\x8a\x80\xe8\x81\xaf \xe6\x8e\xa8\xe9\x9b\x99\xe5\xb9\xa3\xe9\xa0\x90\xe4\xbb\x98\xe5\x8d\xa1',http://startupbeat.hkej.com/?p=57118,b'\xe9\xa6\x99\xe6\xb8\xaf\xe9\x9b\xbb\xe8\xa8\x8a\xef\xbc\x8806823\xef\xbc\x89\xe6\x97\x97\xe4\xb8\x8b\xe7\x9a\x84Tap & Go\xe3\x80\x8c\xe6\x8b\x8d\xe4\xbd\x8f\xe8\xb3\x9e\xe3\x80\x8d\xe5\xa4\xa5\xe6\x8b\x8d\xe9\x8a\x80\xe8\x81\xaf\xe5\x9c\x8b\xe9\x9a\x9b\xef\xbc\x8c\xe6\x8e\xa8\xe5\x87\xba\xe9\xa6\x99\xe6\xb8\xaf\xe9\xa6\x96\xe5\x80\x8b\xe9\x9b\x99\xe5\xb9\xa3\xe6\x89\x8b\xe6\xa9\x9f\xe9\x8c\xa2\xe5\x8c\x85\xe3\x80\x8c\xe6\x8b\x8d\xe4\xbd\x8f\xe8\xb3\x9e\xe3\x80\x8d\xe9\x8a\x80\xe8\x81\xaf\xe9\xa0\x90\xe4\xbb\x98\xe5\x8d\xa1\xef\xbc\x8c\xe9\xa0\x90\xe4\xbb\x98\xe5\x8d\xa1\xe5\x9c\xa8\xe6\x9c\xac\xe6\xb8\xaf\xe5\x92\x8c\xe5\x85\xa7\xe5\x9c\xb0\xe9\x80\x9a\xe7\x94\xa8\xef\xbc\x8c\xe4\xb8\xa6\xe6\xaf\x8b\xe9\xa0\x88\xe9\xa0\x90\xe5\x85\x88\xe5\x85\x8c\xe6\x8f\x9b\xe4\xba\xba\xe6\xb0\x91\xe5\xb9\xa3\xef\xbc\x8c\xe7\x94\xa8\xe6\x88\xb6\xe5\x8f\xaf\xe9\x80\x8f\xe9\x81\x8e\xe3\x80\x8c\xe6\x8b\x8d\xe4\xbd\x8f\xe8\xb3\x9e\xe3\x80\x8d\xe6\x89\x8b\xe6\xa9\x9f\xe9\x8c\xa2\xe5\x8c\x85\xef\xbc\x8c\xe5\x8d\xb3\xe6\x99\x82\xe6\x8a\x8a\xe6\xb8\xaf\xe5\x85\x83\xe5\x85\x8c\xe6\x8f\x9b\xe4\xba\xba\xe6\xb0\x91\xe5\xb9\xa3\xe5\x9c\xa8\xe5\x85\xa7\xe5\x9c\xb0\xe6\xb6\x88\xe8\xb2\xbb\xe3\x80\x82',"b'Posted March 23, 2018'"
5,b'\xe6\xb8\xaf\xe5\xbe\xae\xe4\xbf\xa1\xe6\x94\xaf\xe4\xbb\x98\xe6\x98\xa5\xe7\xaf\x80\xe4\xba\xa4\xe6\x98\x93\xe9\xa3\x8610\xe5\x80\x8d',http://startupbeat.hkej.com/?p=57113,b'\xe9\xa8\xb0\xe8\xa8\x8a\xef\xbc\x8800700\xef\xbc\x89\xe6\x97\x97\xe4\xb8\x8b\xe5\xbe\xae\xe4\xbf\xa1\xe6\x94\xaf\xe4\xbb\x98\xe6\xb5\xb7\xe5\xa4\x96\xe6\xa5\xad\xe5\x8b\x99\xe5\x85\xa8\xe7\x90\x83\xe9\x81\x8b\xe7\x87\x9f\xe7\xb8\xbd\xe7\x9b\xa3\xe6\xae\xb7\xe6\xbd\x94\xe8\xa1\xa8\xe7\xa4\xba\xef\xbc\x8c\xe5\xbe\xae\xe4\xbf\xa1\xe6\x94\xaf\xe4\xbb\x98\xe4\xbb\x8a\xe5\xb9\xb4\xe6\x9c\x83\xe7\xb9\xbc\xe7\xba\x8c\xe6\x8b\x93\xe5\xb1\x95\xe5\xa2\x83\xe5\xa4\x96\xe5\xb8\x82\xe5\xa0\xb4\xef\xbc\x8c\xe9\x99\xa4\xe4\xba\x86\xe6\x93\xb4\xe5\xa4\xa7\xe9\xa6\x99\xe6\xb8\xaf\xe5\xb8\x82\xe5\xa0\xb4\xe7\x9a\x84\xe5\x95\x86\xe6\x88\xb6\xe7\xb6\xb2\xe7\xb5\xa1\xe5\xa4\x96\xef\xbc\x8c\xe4\xba\xa6\xe8\xa8\x88\xe5\x8a\x83\xe5\xbc\x95\xe5\x85\xa5\xe6\x9b\xb4\xe5\xa4\x9a\xe5\xbe\xae\xe4\xbf\xa1\xe5\x8a\x9f\xe8\x83\xbd\xef\xbc\x8c\xe4\xbd\xbf\xe5\x95\x86\xe6\x88\xb6\xe5\x8f\xaf\xe7\x94\xa8\xe4\xbd\x9c\xe6\x9b\xb4\xe6\xb7\xb1\xe5\xba\xa6\xe7\x9a\x84\xe7\xb6\x93\xe7\x87\x9f\xe3\x80\x82',"b'Posted March 23, 2018'"
5,b'\xe8\xad\x89\xe7\x9b\xa3\xe5\x9a\xb4\xe6\x89\x93 KROPS\xe7\x85\x9e\xe5\x81\x9cICO \xe6\xb6\x89\xe9\x9b\x86\xe9\xab\x94\xe6\x8a\x95\xe8\xb3\x87\xe8\xa8\x88\xe5\x8a\x83 Black Cell\xe5\x85\x81\xe3\x80\x8c\xe9\x80\x80\xe6\xac\xbe',http://startupbeat.hkej.com/?p=56948,b'\xe4\xbb\xa3\xe5\xb9\xa3\xe7\x99\xbc\xe8\xa1\x8c\xe4\xba\xbaBlack Cell\xe6\xb6\x89\xe5\x9c\xa8\xe6\xb8\xaf\xe9\x80\xb2\xe8\xa1\x8c\xe6\x9c\xaa\xe7\x8d\xb2\xe8\xaa\x8d\xe5\x8f\xaf\xe7\x9a\x84\xe6\x8e\xa8\xe9\x8a\xb7\xe6\xb4\xbb\xe5\x8b\x95\xe5\x8f\x8a\xe7\x84\xa1\xe7\x89\x8c\xe9\x80\xb2\xe8\xa1\x8c\xe5\x8f\x97\xe8\xa6\x8f\xe7\xae\xa1\xe6\xb4\xbb\xe5\x8b\x95\xef\xbc\x8c\xe8\xa2\xab\xe8\xad\x89\xe7\x9b\xa3\xe6\x9c\x83\xe6\x8e\xa1\xe5\x8f\x96\xe7\x9b\xa3\xe7\xae\xa1\xe8\xa1\x8c\xe5\x8b\x95\xe3\x80\x82\xe8\xa9\xb2\xe5\x85\xac\xe5\x8f\xb8\xe5\xb7\xb2\xe5\x81\x9c\xe6\xad\xa2\xe5\x90\x91\xe9\xa6\x99\xe6\xb8\xaf\xe5\x85\xac\xe7\x9c\xbe\xe5\x87\xba\xe5\x94\xae\xe5\x85\xb6ICO\xe4\xbb\xa3\xe5\xb9\xa3\xef\xbc\x8c\xe4\xb8\xa6\xe5\x90\x8c\xe6\x84\x8f\xe5\x90\x91\xe9\xa6\x99\xe6\xb8\xaf\xe6\x8a\x95\xe8\xb3\x87\xe8\x80\x85\xe9\x80\x80\xe9\x82\x84\xe8\xaa\x8d\xe8\xb3\xbc\xe6\x99\x82\xe6\x89\x80\xe6\x94\xaf\xe4\xbb\x98\xe7\x9a\x84\xe4\xbb\xa5\xe5\xa4\xaa\xe5\xb9\xa3\xef\xbc\x88Ether\xef\xbc\x89\xe3\x80\x82',"b'Posted March 20, 2018'"
5,b'\xe7\x84\xa1\xe7\x8f\xbe\xe9\x87\x91\xe5\x9f\x8e\xe5\xb8\x82\xe7\x94\xb1\xe6\x90\xad\xe7\x9a\x84\xe5\xa3\xab\xe5\x81\x9a\xe8\xb5\xb7 (\xe6\x96\xb9\xe4\xbf\x9d\xe5\x83\x91)',http://startupbeat.hkej.com/?p=56937,b'\xe4\xb8\x8d\xe7\x9f\xa5\xe5\xa4\xa7\xe5\xae\xb6\xe8\xbf\x91\xe4\xbe\x86\xe6\x9c\x89\xe6\xb2\x92\xe6\x9c\x89\xe7\x99\xbc\xe7\x8f\xbe\xef\xbc\x8c\xe5\x85\xb6\xe5\xaf\xa6\xe9\xa6\x99\xe6\xb8\xaf\xe5\xb7\xb2\xe7\xb6\x93\xe9\x80\x90\xe6\xad\xa5\xe9\x80\xb2\xe5\x85\xa5\xe3\x80\x8c\xe7\x84\xa1\xe7\x8f\xbe\xe9\x87\x91\xe3\x80\x8d\xe7\x9a\x84\xe7\x94\x9f\xe6\xb4\xbb\xef\xbc\x8c\xe5\x8f\xaf\xe6\x83\x9c\xe7\x95\xb6\xe6\x88\x91\xe5\x80\x91\xe4\xb9\x98\xe6\x90\xad\xe7\x9a\x84\xe5\xa3\xab\xe6\x99\x82\xef\xbc\x8c\xe5\x8d\xb3\xe4\xbd\xbf\xe6\x9c\x89\xe9\x83\xa8\xe5\x88\x86\xe5\x8f\xb8\xe6\xa9\x9f\xe9\x96\x8b\xe5\xa7\x8b\xe6\x8e\xa5\xe5\x8f\x97\xe9\x9b\xbb\xe5\xad\x90\xe6\x94\xaf\xe4\xbb\x98\xef\xbc\x8c\xe6\x99\xae\xe9\x81\x8d\xe9\xa6\x99\xe6\xb8\xaf\xe4\xba\xba\xe4\xbb\x8d\xe7\xbf\x92\xe6\x85\xa3\xe4\xbb\xa5\xe7\x8f\xbe\xe9\x87\x91\xe4\xbb\x98\xe6\xac\xbe\xef\xbc\x8c\xe5\x9b\xa0\xe6\xad\xa4\xe9\x8a\x80\xe5\x8c\x85\xe5\x85\xa7\xe7\xb8\xbd\xe8\xa6\x81\xe9\x85\x8d\xe5\x82\x99\xe7\x8f\xbe\xe9\x87\x91\xe6\x89\x8d\xe6\xaf\x94\xe8\xbc\x83\xe5\xae\x89\xe5\xbf\x83\xe3\x80\x82\xe6\x88\x91\xe5\x80\x91\xe9\x9b\xa2\xe7\x9c\x9f\xe6\xad\xa3\xe7\x9a\x84\xe3\x80\x8c\xe7\x84\xa1\xe7\x8f\xbe\xe9\x87\x91\xe5\x9f\x8e\xe5\xb8\x82\xe3\x80\x8d\xe6\x98\xaf\xe5\x90\xa6\xe4\xbb\x8d\xe6\x9c\x89\xe4\xb8\x80\xe6\xae\xb5\xe8\xb7\x9d\xe9\x9b\xa2\xef\xbc\x9f',"b'Posted March 20, 2018'"
5,b'\xe6\x8a\x95\xe8\xb3\x87\xe8\x80\x85\xe5\x86\x80\xe5\xae\xb9\xe5\x8d\x80\xe5\xa1\x8a\xe9\x8f\x88\xe8\x8c\x81\xe5\xa3\xaf',http://startupbeat.hkej.com/?p=56902,b'\xe8\x94\xa1\xe6\x9c\x9d\xe6\x9a\x89\xe6\x89\xbf\xe8\xaa\x8d\xef\xbc\x8c\xe4\xb9\x9d\xe6\x88\x90\xe4\xbb\xa5\xe4\xb8\x8aICO\xe6\xb4\xbb\xe5\x8b\x95\xe6\x88\x96\xe5\xb1\xac\xe9\xbe\x90\xe6\xb0\x8f\xe9\xa8\x99\xe5\xb1\x80\xef\xbc\x8c\xe4\xbd\x86\xe7\x95\xb6\xe4\xb8\xad\xe4\xb9\x9f\xe6\x9c\x89\xe5\x85\xb7\xe5\xaf\xa6\xe9\x9a\x9b\xe6\xa5\xad\xe5\x8b\x99\xe3\x80\x81\xe6\x8a\x80\xe8\xa1\x93\xe6\x88\x96\xe8\xb3\x87\xe7\x94\xa2\xe6\x94\xaf\xe6\x92\x90\xef\xbc\x8c\xe5\x85\xb6\xe7\xa0\x94\xe7\x99\xbc\xe9\xa0\x85\xe7\x9b\xae\xe8\x83\xbd\xe5\x89\xb5\xe9\x80\xa0\xe4\xbd\x8e\xe6\x88\x90\xe6\x9c\xac\xe3\x80\x81\xe9\x80\x8f\xe6\x98\x8e\xe5\xba\xa6\xe9\xab\x98\xe7\x9a\x84\xe8\xa7\xa3\xe6\xb1\xba\xe6\x96\xb9\xe6\xa1\x88\xef\xbc\x8c\xe4\xbb\x96\xe5\xaf\x84\xe8\xaa\x9e\xe7\x9b\xa3\xe7\xae\xa1\xe6\xa9\x9f\xe6\xa7\x8b\xe5\x8f\x8a\xe5\xb8\x82\xe5\xa0\xb4\xe5\x88\xa5\xe5\x86\x8d\xe6\x95\xb5\xe8\xa6\x96\xe6\x89\x80\xe6\x9c\x89ICO\xef\xbc\x8c\xe5\x8f\x8d\xe8\x80\x8c\xe6\x87\x89\xe8\xb6\x81\xe4\xb8\xad\xe5\x9c\x8b\xe7\xad\x89\xe5\x91\xa8\xe9\x82\x8a\xe5\x9c\xb0\xe5\x8d\x80\xe5\x9a\xb4\xe6\x89\x93ICO\xe6\x99\x82\xef\xbc\x8c\xe5\xbb\xa3\xe7\xb4\x8d\xe4\xba\xba\xe6\x89\x8d\xe3\x80\x82',"b'Posted March 19, 2018'"
